店舗CD,PLUコード,商品名称,メーカーコード,メーカー名,品番,カラー,サイズ,ターゲットコード,ターゲット,アイテムコード,アイテム,部門コード,部門,中分類コード,中分類,大分類コード,大分類名,属性,規格,原価,売価,2025/3/19 PM5:05時点の最終原価単価,数量,2025/3/19 PM5:05時点の最終原価金額,受託数量,2025/3/19 PM5:05時点の最終原価金額,最終仕入日,初回仕入日,最終売上日
00130,4974375507074,KH4-912-13,0000003,ｼﾁｽﾞﾝ時計,KH4-912-13,22SS/ｽﾀﾝﾀﾞｰﾄﾞEcoﾃﾞｲﾄ/SS,2410価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,11600,22000,11600,1,11600,0,0,2024/07/26,2022/03/25,2024/07/21
00130,4974375528376,KH4-912-71,0000003,ｼﾁｽﾞﾝ時計,KH4-912-71,2411/Eco/basic24mm/SS*BL,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,11600,22000,11600,1,11600,0,0,2024/11/06,2024/11/06,
00130,4974375507081,KH4-912-90,0000003,ｼﾁｽﾞﾝ時計,KH4-912-90,22SS/ｽﾀﾝﾀﾞｰﾄﾞEcoﾃﾞｲﾄ/SSPK,2410価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,9280,17600,9280,1,9280,0,0,2025/02/07,2022/03/25,2025/02/02
00130,4974375507098,KH4-921-12,0000003,ｼﾁｽﾞﾝ時計,KH4-921-12,22SS/ｽﾀﾝﾀﾞｰﾄﾞEcoﾃﾞｲﾄ/BRGD,2410価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,10440,19800,10440,1,10440,0,0,2024/04/02,2022/03/25,2024/03/30
00130,4974375528369,KH4-921-92,0000003,ｼﾁｽﾞﾝ時計,KH4-921-92,2411/Eco/basic24mm/GD*BKﾚｻﾞｰ,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,10440,19800,10440,1,10440,0,0,2024/11/06,2024/11/06,
00130,4974375528352,KH4-963-14,0000003,ｼﾁｽﾞﾝ時計,KH4-963-14,2411/Eco/basic24mm/PG*RDﾚｻﾞｰ,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,10440,19800,10440,1,10440,0,0,2024/12/17,2024/11/06,2024/12/13
00130,4974375461079,KH9-914-15,0000003,ｼﾁｽﾞﾝ時計,KH9-914-15,1510/ｿｰﾗｰ/SS*SV/24mm,2410価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,9860,18700,8700,1,8700,0,0,2025/02/14,2015/10/28,2025/02/06
00130,4974375461062,KH9-914-93,0000003,ｼﾁｽﾞﾝ時計,KH9-914-93,1511/ｿｰﾗｰ/SS*PK/24mm,2410価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,9860,18700,8700,1,8700,0,0,2024/08/06,2015/10/10,2024/08/03
00130,4974375458758,KH9-965-91,0000003,ｼﾁｽﾞﾝ時計,KH9-965-91,1503/ｿｰﾗｰ/PG*PK/24mm,2410価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,11020,20900,9860,1,9860,0,0,2024/09/27,2015/03/05,2024/09/23
00130,4974375527904,KP2-523-92,0000003,ｼﾁｽﾞﾝ時計,KP2-523-92,2411/Ecoﾄﾉｰ/GD*ﾏﾎｶﾞﾆｰ/ｲﾔｰｶﾌ,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,13920,26400,13920,1,13920,0,0,2024/11/06,2024/11/06,
00130,4974375525726,KP2-647-51,0000003,ｼﾁｽﾞﾝ時計,KP2-647-51,2311/Eco/ﾊﾞﾝｸﾞﾙﾗｳﾝﾄﾞ/BKIP,2410価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,14500,27500,13920,1,13920,0,0,2023/11/17,2023/11/14,
00130,4974375486805,KP3-619-11,0000003,ｼﾁｽﾞﾝ時計,KP3-619-11,1810/ｿｰﾗｰ/ｱﾗﾋﾞｯｸｺﾝﾋﾞ24mm,2410価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,11020,20900,11020,1,11020,0,0,2024/04/23,2020/09/18,2024/04/20
00130,4974375486829,KP3-627-10,0000003,ｼﾁｽﾞﾝ時計,KP3-627-10,1810/ｿｰﾗｰ/ｱﾗﾋﾞｱ/GD*WH/BRﾚｻﾞｰ,2410価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,9860,18700,9860,1,9860,0,0,2024/10/29,2020/11/20,2024/10/23
00130,4974375527836,KP6-014-11,0000003,ｼﾁｽﾞﾝ時計,KP6-014-11,2410/EcoBasic/2way/SS*SV,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,15660,29700,15660,1,15660,0,0,2025/01/21,2024/10/08,2025/01/13
00130,4974375527843,KP6-065-11,0000003,ｼﾁｽﾞﾝ時計,KP6-065-11,2410/EcoBasic/2way/PG,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,16820,31900,16820,1,16820,0,0,2025/02/04,2024/10/08,2025/01/26
00130,4974375490772,KS1-210-91,0000003,ｼﾁｽﾞﾝ時計,KS1-210-91,2019SSｻﾌﾞﾏｽｺﾐSS,2502/価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,20880,39600,18560,1,18560,0,0,2023/11/28,2019/02/08,2023/11/24
00130,4974375521766,KS1-813-91,0000003,ｼﾁｽﾞﾝ時計,KS1-813-91,22AW/ｻﾌﾞﾏｽｺﾐ/電波/SS*PK,2502価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,20880,39600,20880,1,20880,0,0,2023/12/01,2023/11/17,2023/11/27
00130,4974375528772,KS1-864-13,0000003,ｼﾁｽﾞﾝ時計,KS1-864-13,2502/Basic/電波/allPG,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,23200,44000,23200,1,23200,0,0,2025/02/11,2025/02/11,
00130,4974375524804,KS1-911-71,0000003,ｼﾁｽﾞﾝ時計,KS1-911-71,2310/Basic/電波/SS*SV/ｻﾌﾞﾏｽｺﾐ,2502/価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,21460,40700,21460,1,21460,0,0,2024/08/23,2023/10/07,2024/08/20
00130,4974375526082,KS1-937-13,0000003,ｼﾁｽﾞﾝ時計,KS1-937-13,2401/Basic/電波/SS*GDｺﾝﾋﾞ,2502/価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,23780,45100,23780,1,23780,0,0,2024/02/19,2024/02/19,
00130,4974375524798,KS1-961-11,0000003,ｼﾁｽﾞﾝ時計,KS1-961-11,2310/Basic/電波/PG*WH/ﾏｽｺﾐ,2502価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,23780,45100,23780,1,23780,0,0,2024/12/13,2023/10/07,2024/12/09
00130,4974375408678,NA15-1571C,0000003,ｼﾁｽﾞﾝ時計,NA15-1571C,ｿｰﾗｰ/ﾗｳﾝﾄﾞ/SS*BK,2410価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,11600,22000,10440,1,10440,0,0,2023/07/19,2011/09/11,2023/07/14
00130,4974375408685,NA15-1572C,0000003,ｼﾁｽﾞﾝ時計,NA15-1572C,ｿｰﾗｰ/ﾗｳﾝﾄﾞ/SS*WH,2410価格改定,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,11600,22000,10440,1,10440,0,0,2024/11/01,2011/09/11,2024/10/27
00130,4906006294350,RK-AV0B08L,0000022,ｴﾌﾟｿﾝ販売(旧:ｵﾘｴﾝﾄ時計),RK-AV0B08L,2305,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,54320,106700,49280,1,49280,0,0,,,2025/01/27
00130,4954628448521,SARY093,0000012,ｾｲｺｰｳｫｯﾁ,SARY093,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,40020,75900,34800,1,34800,0,0,2023/03/16,2018/07/23,2020/06/13
00130,4954628468291,SBDJ063,0000012,ｾｲｺｰｳｫｯﾁ,SBDJ063,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,37700,71500,37700,1,37700,0,0,2024/12/18,2024/12/10,
00130,4954628468307,SBDJ065,0000012,ｾｲｺｰｳｫｯﾁ,SBDJ065,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,43500,82500,43500,1,43500,0,0,2024/12/10,2024/12/10,
00130,4954628460578,SBDL085,0000012,ｾｲｺｰｳｫｯﾁ,SBDL085,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,52200,99000,46400,1,46400,0,0,2024/03/11,2021/11/04,2024/03/09
00130,4954628463180,SBDL095,0000012,ｾｲｺｰｳｫｯﾁ,SBDL095,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,54520,103400,54520,1,54520,0,0,2024/12/23,2023/05/01,2024/12/22
00130,4954628466099,SBDL109,0000012,ｾｲｺｰｳｫｯﾁ,SBDL109,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,54520,103400,54520,1,54520,0,0,2024/11/06,2023/11/08,2024/11/05
00130,4954628466563,SBDL113,0000012,ｾｲｺｰｳｫｯﾁ,SBDL113,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,55680,105600,49880,1,49880,0,0,2024/07/02,2024/06/18,
00130,4954628459855,SBDY105,0000012,ｾｲｺｰｳｫｯﾁ,SBDY105,2106,,,,0000,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,33640,63800,33640,1,33640,0,0,2023/05/01,2022/02/01,
00130,4954628433862,SBPX085,0000012,ｾｲｺｰｳｫｯﾁ,SBPX085,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,14500,27500,13340,1,13340,0,0,2024/03/21,2015/09/18,2024/03/19
00130,4954628443441,SBPX101,0000012,ｾｲｺｰｳｫｯﾁ,SBPX101,2503縮,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,20300,38500,19140,1,19140,0,0,2023/06/07,2017/03/14,2024/04/19
00130,4954628443458,SBPX103,0000012,ｾｲｺｰｳｫｯﾁ,SBPX103,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,20300,38500,19140,1,19140,0,0,2024/03/28,2017/04/11,2024/03/27
00130,4954628443489,SBPX107,0000012,ｾｲｺｰｳｫｯﾁ,SBPX107,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,19140,36300,17400,1,17400,0,0,2025/01/06,2017/02/17,2024/03/09
00130,4954628463333,SBPX143,0000012,ｾｲｺｰｳｫｯﾁ,SBPX143,2307,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,17400,33000,16240,1,16240,0,0,2024/12/18,2024/06/18,2024/12/14
00130,4954628463340,SBPX145,0000012,ｾｲｺｰｳｫｯﾁ,SBPX145,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,17400,33000,17400,1,17400,0,0,2025/02/06,2024/06/18,2025/01/26
00130,4954628463357,SBPX147,0000012,ｾｲｺｰｳｫｯﾁ,SBPX147,2503縮,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,17400,33000,16240,1,16240,0,0,2024/08/05,2024/06/18,2024/08/03
00130,4954628468208,SBPX157,0000012,ｾｲｺｰｳｫｯﾁ,SBPX157,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,18560,35200,18560,1,18560,0,0,2025/02/05,2024/11/07,
00130,4954628461957,SBPY165,0000012,ｾｲｺｰｳｫｯﾁ,SBPY165,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,24360,46200,24360,1,24360,0,0,2024/12/09,2022/05/26,2024/12/08
00130,4954628461964,SBPY167,0000012,ｾｲｺｰｳｫｯﾁ,SBPY167,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,24360,46200,24360,1,24360,0,0,2024/11/12,2022/08/10,2024/11/11
00130,4954628452740,SBSA001,0000012,ｾｲｺｰｳｫｯﾁ,SBSA001,2503定S,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,22620,42900,17400,2,34800,0,0,,,
00130,4954628452832,SBSA013,0000012,ｾｲｺｰｳｫｯﾁ,SBSA013,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,23200,44000,23200,1,23200,0,0,,,
00130,4954628466389,SBSA253,0000012,ｾｲｺｰｳｫｯﾁ,SBSA253,2405,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,28420,53900,28420,1,28420,0,0,2024/05/08,2024/05/08,
00130,4954628466396,SBSA255,0000012,ｾｲｺｰｳｫｯﾁ,SBSA255,2405,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,28420,53900,28420,1,28420,0,0,2025/02/25,2024/05/08,
00130,4954628466969,SBSA269,0000012,ｾｲｺｰｳｫｯﾁ,SBSA269,24071968復刻,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,31320,59400,31320,1,31320,0,0,,,
00130,4954628462398,SBSC003,0000012,ｾｲｺｰｳｫｯﾁ,SBSC003,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,34800,66000,33640,1,33640,0,0,,,
00130,4954628466365,SBSC017,0000012,ｾｲｺｰｳｫｯﾁ,SBSC017,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,34800,66000,34800,1,34800,0,0,2025/03/03,2025/03/03,
00130,4954628465047,SBTH001,0000012,ｾｲｺｰｳｫｯﾁ,SBTH001,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12760,24200,12760,1,12760,0,0,,,
00130,4954628465054,SBTH003,0000012,ｾｲｺｰｳｫｯﾁ,SBTH003,2308,Sｾﾚｸｼｮﾝ(ｸｫｰﾂ),,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12760,24200,12760,1,12760,0,0,2023/08/14,2023/08/14,2025/01/09
00130,4954628465061,SBTH005,0000012,ｾｲｺｰｳｫｯﾁ,SBTH005,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12760,24200,12760,1,12760,0,0,2023/08/14,2023/08/14,2024/01/22
00130,4954628467980,SBTH009,0000012,ｾｲｺｰｳｫｯﾁ,SBTH009,2411,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,16240,30800,16240,5,81200,0,0,2024/11/07,2024/11/07,2025/03/09
00130,4954628467997,SBTH011,0000012,ｾｲｺｰｳｫｯﾁ,SBTH011,2411,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,16240,30800,16240,1,16240,0,0,,,2025/03/08
00130,4954628468000,SBTH013,0000012,ｾｲｺｰｳｫｯﾁ,SBTH013,2411,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,16240,30800,16240,1,16240,0,0,,,
00130,4954628420251,SBTM167,0000012,ｾｲｺｰｳｫｯﾁ,SBTM167,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,18900,59400,18900,1,18900,0,0,2025/03/05,2012/12/12,2022/02/23
00130,4954628420268,SBTM169,0000012,ｾｲｺｰｳｫｯﾁ,SBTM169,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,18900,59400,18900,1,18900,0,0,2025/03/05,2012/12/12,2023/08/13
00130,4954628420275,SBTM170,0000012,ｾｲｺｰｳｫｯﾁ,SBTM170,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,18900,59400,18900,1,18900,0,0,2025/03/05,2012/12/21,2023/10/15
00130,4954628458667,SBTM289,0000012,ｾｲｺｰｳｫｯﾁ,SBTM289,2104,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,35960,68200,29000,2,58000,0,0,2024/05/31,2021/04/22,2024/05/30
00130,4954628461568,SBTM317,0000012,ｾｲｺｰｳｫｯﾁ,SBTM317,2503特定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,27260,51700,27260,1,27260,0,0,2024/11/20,2023/09/15,2024/11/19
00130,4954628461599,SBTM323,0000012,ｾｲｺｰｳｫｯﾁ,SBTM323,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,27260,51700,27260,1,27260,0,0,2024/12/17,2022/05/26,2024/12/16
00130,4954628461605,SBTM325,0000012,ｾｲｺｰｳｫｯﾁ,SBTM325,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,30160,57200,30160,1,30160,0,0,2025/03/05,2025/03/03,
00130,4954628461612,SBTM327,0000012,ｾｲｺｰｳｫｯﾁ,SBTM327,2503特定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,35960,68200,34800,1,34800,0,0,2024/10/15,2022/05/19,2025/03/05
00130,4954628461629,SBTM329,0000012,ｾｲｺｰｳｫｯﾁ,SBTM329,2503特定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,35960,68200,35960,1,35960,0,0,2024/12/13,2022/07/13,2023/05/31
00130,4954628464583,SBTM339,0000012,ｾｲｺｰｳｫｯﾁ,SBTM339,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,45240,85800,45240,1,45240,0,0,2024/09/02,2023/05/25,2024/08/24
00130,4954628464590,SBTM341,0000012,ｾｲｺｰｳｫｯﾁ,SBTM341,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,45240,85800,45240,1,45240,0,0,2024/10/02,2023/05/25,2024/10/01
00130,4954628466747,SBTM347,0000012,ｾｲｺｰｳｫｯﾁ,SBTM347,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,37120,70400,35960,1,35960,0,0,2024/06/27,2024/06/18,
00130,4954628466754,SBTM349,0000012,ｾｲｺｰｳｫｯﾁ,SBTM349,2405,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,37120,70400,37120,1,37120,0,0,2024/07/02,2024/06/18,
00130,4954628466761,SBTM351,0000012,ｾｲｺｰｳｫｯﾁ,SBTM351,2406,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,37120,70400,35960,1,35960,0,0,2024/08/26,2024/08/26,2024/08/31
00130,4954628440785,SBTR005,0000012,ｾｲｺｰｳｫｯﾁ,SBTR005,,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12600,39600,9000,1,9000,0,0,2024/06/03,2016/10/19,2024/10/06
00130,4954628440839,SBTR009,0000012,ｾｲｺｰｳｫｯﾁ,SBTR009,,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12600,39600,9000,1,9000,0,0,2024/07/02,2016/10/19,2024/12/23
00130,4954628440846,SBTR011,0000012,ｾｲｺｰｳｫｯﾁ,SBTR011,,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12600,39600,9000,1,9000,0,0,2024/07/02,2016/10/19,2024/06/15
00130,4954628440822,SBTR013,0000012,ｾｲｺｰｳｫｯﾁ,SBTR013,,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12600,39600,9000,5,45000,0,0,2024/07/02,2016/10/19,2025/01/10
00130,4954628440853,SBTR015,0000012,ｾｲｺｰｳｫｯﾁ,SBTR015,,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12600,39600,9000,1,9000,0,0,2024/07/02,2016/10/19,2024/07/19
00130,4954628446817,SBTR017,0000012,ｾｲｺｰｳｫｯﾁ,SBTR017,,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12600,39600,9000,2,18000,0,0,2024/07/02,2017/11/08,2025/01/27
00130,4954628446800,SBTR019,0000012,ｾｲｺｰｳｫｯﾁ,SBTR019,,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12600,39600,9000,4,36000,0,0,2024/07/02,2017/11/08,2024/05/16
00130,4954628446794,SBTR021,0000012,ｾｲｺｰｳｫｯﾁ,SBTR021,,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12600,39600,9000,1,9000,0,0,2024/07/02,2017/11/08,2025/03/09
00130,4954628446787,SBTR023,0000012,ｾｲｺｰｳｫｯﾁ,SBTR023,,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12600,39600,9000,1,9000,0,0,2024/07/02,2017/11/08,2024/08/13
00130,4954628450449,SBTR026,0000012,ｾｲｺｰｳｫｯﾁ,SBTR026,,,,,0000,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12600,39600,9000,2,18000,0,0,2024/07/02,2018/11/08,2025/01/13
00130,4954628450456,SBTR027,0000012,ｾｲｺｰｳｫｯﾁ,SBTR027,,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12600,39600,9000,1,9000,0,0,2024/07/02,2018/11/08,2024/07/27
00130,4954628450463,SBTR029,0000012,ｾｲｺｰｳｫｯﾁ,SBTR029,,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,12600,39600,9000,6,54000,0,0,2024/07/02,2019/07/31,2024/12/29
00130,4954628465009,SBTR031,0000012,ｾｲｺｰｳｫｯﾁ,SBTR031,2308,Sｾﾚｸｼｮﾝ(ｸｫｰﾂ),,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,16240,30800,16240,1,16240,0,0,,,2025/03/18
00130,4954628465016,SBTR033,0000012,ｾｲｺｰｳｫｯﾁ,SBTR033,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,16240,30800,16240,1,16240,0,0,2023/08/14,2023/08/14,
00130,4954628465023,SBTR035,0000012,ｾｲｺｰｳｫｯﾁ,SBTR035,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,19140,36300,19140,1,19140,0,0,2023/08/14,2023/08/14,
00130,4954628465030,SBTR037,0000012,ｾｲｺｰｳｫｯﾁ,SBTR037,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,19140,36300,19140,1,19140,0,0,2023/08/14,2023/08/14,
00130,4954628465764,SBTR039,0000012,ｾｲｺｰｳｫｯﾁ,SBTR039,2311,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,17400,33000,17400,1,17400,0,0,,,
00130,4954628465771,SBTR041,0000012,ｾｲｺｰｳｫｯﾁ,SBTR041,2311,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,17400,33000,17400,1,17400,0,0,,,
00130,4954628465788,SBTR043,0000012,ｾｲｺｰｳｫｯﾁ,SBTR043,2311,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,19140,36300,19140,1,19140,0,0,,,
00130,4954628466501,SBTR045,0000012,ｾｲｺｰｳｫｯﾁ,SBTR045,2408,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,17400,33000,17400,1,17400,0,0,,,
00130,4954628466518,SBTR047,0000012,ｾｲｺｰｳｫｯﾁ,SBTR047,2408,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,17400,33000,17400,2,34800,0,0,,,2025/03/10
00130,4954628467911,SBTR049,0000012,ｾｲｺｰｳｫｯﾁ,SBTR049,2411,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,16240,30800,16240,1,16240,0,0,2024/11/07,2024/11/07,2024/12/01
00130,4954628462251,SBXY039,0000012,ｾｲｺｰｳｫｯﾁ,SBXY039,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,121800,231000,113100,1,113100,0,0,2024/07/02,2022/05/11,2024/06/15
00130,4954628462268,SBXY041,0000012,ｾｲｺｰｳｫｯﾁ,SBXY041,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,121800,231000,104400,1,104400,0,0,2024/02/01,2022/05/17,2023/12/24
00130,4954628463050,SBXY051,0000012,ｾｲｺｰｳｫｯﾁ,SBXY051,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,104400,198000,104400,1,104400,0,0,2024/12/10,2022/11/18,2024/04/12
00130,4954628463067,SBXY053,0000012,ｾｲｺｰｳｫｯﾁ,SBXY053,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,104400,198000,95700,1,95700,0,0,2024/04/01,2022/10/07,2023/01/07
00130,4954628464378,SBXY061,0000012,ｾｲｺｰｳｫｯﾁ,SBXY061,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,87000,165000,78300,1,78300,0,0,2024/08/22,2024/03/01,2024/08/21
00130,4954628464385,SBXY063,0000012,ｾｲｺｰｳｫｯﾁ,SBXY063,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,87000,165000,78300,1,78300,0,0,2024/06/19,2024/05/27,2024/05/28
00130,4954628465566,SBXY065,0000012,ｾｲｺｰｳｫｯﾁ,SBXY065,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,87000,165000,87000,1,87000,0,0,2024/10/18,2023/10/05,2024/10/17
00130,4954628465573,SBXY067,0000012,ｾｲｺｰｳｫｯﾁ,SBXY067,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,87000,165000,69600,1,69600,0,0,2023/10/05,2023/10/05,
00130,4954628436078,SSDY017,0000012,ｾｲｺｰｳｫｯﾁ,SSDY017,2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,18900,59400,17500,1,17500,0,0,2022/06/27,2017/05/24,2023/10/09
00130,4954628463517,SSEH001,0000012,ｾｲｺｰｳｫｯﾁ,SSEH001,L_2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,13340,25300,13340,1,13340,0,0,2025/03/13,2024/06/18,2025/01/13
00130,4954628463524,SSEH002,0000012,ｾｲｺｰｳｫｯﾁ,SSEH002,L_2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,13340,25300,13340,1,13340,0,0,2025/01/23,2022/11/09,2023/12/20
00130,4954628463548,SSEH004,0000012,ｾｲｺｰｳｫｯﾁ,SSEH004,L_2211,Sｾﾚｸｼｮﾝ(ｸｫｰﾂ),,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,13340,25300,12760,1,12760,0,0,2024/09/26,2023/01/10,
00130,4954628465979,SSEH011,0000012,ｾｲｺｰｳｫｯﾁ,SSEH011,L_2311,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,13340,25300,12180,1,12180,0,0,,,
00130,4954628465993,SSEH014,0000012,ｾｲｺｰｳｫｯﾁ,SSEH014,L_2311,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,13340,25300,12760,1,12760,0,0,,,
00130,4954628467935,SSEH015,0000012,ｾｲｺｰｳｫｯﾁ,SSEH015,L_2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,17400,33000,17400,1,17400,0,0,2025/01/23,2024/12/11,
00130,4954628467942,SSEH016,0000012,ｾｲｺｰｳｫｯﾁ,SSEH016,L_2503定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,19140,36300,19140,1,19140,0,0,2024/12/12,2024/12/11,
00130,4954628464071,SSQW071,0000012,ｾｲｺｰｳｫｯﾁ,SSQW071,2412定,,,,,,0120,メーカーＷ,0120,メーカーＷ,0003,時計,,,49880,94600,46980,1,46980,0,0,2024/03/25,2023/02/08,2024/03/22
